label,10Percentile,90Percentile,Energy,Entropy,InterquartileRange,Kurtosis,Maximum,Mean,MeanAbsoluteDeviation,Median,Minimum,Range,RobustMeanAbsoluteDeviation,RootMeanSquared,Skewness,TotalEnergy,Uniformity,Variance
0,1020.0,1378.0,1939958100.0,4.6564345,204.5,5.7281265,1967.0,1195.9534,123.17114,1200.0,438.0,1529.0,81.892426,1207.2776,-0.11849803,1939958100.0,0.04886143,27214.652
0,0.0,151.0,9940674.0,2.8151505,75.0,3.1849759,232.0,65.164536,45.635826,51.0,0.0,232.0,33.904194,86.42092,0.9418413,9940674.0,0.1708307,3222.1584
0,322.0,1017.0,905778370.0,4.849957,215.0,3.6474257,1188.0,784.864,191.10844,854.0,67.0,1121.0,119.289665,824.9392,-1.2647101,905778370.0,0.044893175,64513.195
0,976.0,1276.0,1701828200.0,4.3219304,176.0,4.890573,1622.0,1123.5056,100.076164,1126.0,485.0,1137.0,71.04584,1130.7559,-0.34032446,1701828200.0,0.05850603,16343.823
0,344.0,399.0,182882420.0,1.909863,27.0,4.0222793,460.0,369.99323,17.17971,368.0,311.0,149.0,11.4501,370.6781,0.64267164,182882420.0,0.3279238,507.2644
0,0.0,113.0,4220251.0,2.0016093,62.0,2.7256725,168.0,35.219383,36.797623,16.0,0.0,168.0,27.219532,56.3093,1.0296309,4220251.0,0.35360622,1930.332
0,341.0,395.0,181596740.0,1.8615329,29.0,3.0583148,427.0,368.75055,17.121864,370.0,297.0,130.0,12.298148,369.37286,-0.45232135,181596740.0,0.32202053,459.34125
0,0.0,1678.0,1779447600.0,5.5770926,1077.0,1.677844,2057.0,972.91736,559.718,1150.0,0.0,2057.0,532.40027,1156.2549,-0.32913023,1779447600.0,0.043679558,390357.06
0,517.0,1520.0,1956502300.0,5.4820714,397.5,4.4308424,1758.0,1147.5146,293.02536,1263.0,0.0,1758.0,174.2504,1212.4146,-1.402035,1956502300.0,0.02763608,153159.2
0,466.0,1613.0,1820423000.0,5.919511,703.0,2.172907,2029.0,1086.4034,369.67853,1168.0,0.0,2029.0,287.67328,1169.4917,-0.34985292,1820423000.0,0.017732948,187438.31
0,207.0,276.0,79211600.0,2.2160437,34.0,6.1808124,324.0,242.34561,21.150202,244.0,66.0,258.0,14.412393,243.95255,-0.71655685,79211600.0,0.26012483,781.45233
0,932.0,1346.0,1698038100.0,4.687419,253.5,4.087188,1556.0,1116.2555,140.23857,1105.0,244.0,1312.0,103.76857,1129.496,-0.33923772,1698038100.0,0.045012843,29734.97
0,90.0,189.0,33680030.0,2.2142944,41.0,5.7539086,216.0,149.85425,37.85614,170.0,0.0,216.0,19.303328,159.07327,-1.9139315,33680030.0,0.27405265,2848.0117
0,528.0,1449.0,1701478000.0,5.560466,397.5,3.2002203,1723.0,1078.1443,265.30286,1137.0,76.0,1647.0,179.89249,1130.6395,-0.9117136,1701478000.0,0.025334155,115950.62
0,124.0,163.0,27002100.0,1.4320719,24.0,2.5002162,190.0,141.62059,12.661561,139.0,108.0,82.0,9.600432,142.43271,0.43153605,27002100.0,0.43509594,230.68774
0,0.0,2443.0,2192872000.0,4.2075615,1899.5,1.932615,2967.0,797.2945,895.2851,0.0,0.0,2967.0,711.77924,1283.5642,0.7961347,2192872000.0,0.2580769,1011858.7
0,0.0,426.0,76745250.0,2.9180496,358.5,1.6389416,589.0,155.66191,167.985,0.0,0.0,589.0,143.94388,240.12463,0.56555665,76745250.0,0.29354057,33429.21
0,447.0,592.0,371777660.0,3.2758791,56.0,11.657235,749.0,521.33734,52.722595,536.0,51.0,698.0,24.851229,528.5093,-2.5172396,371777660.0,0.1484764,7529.444
0,162.0,214.0,48150130.0,1.8108717,27.0,4.3265963,235.0,188.99774,16.529896,191.0,82.0,153.0,11.349597,190.19965,-0.8644473,48150130.0,0.3378687,455.75583
0,1045.0,1426.0,2167384000.0,4.4458203,189.5,3.3148172,1570.0,1267.2013,119.26358,1305.0,762.0,808.0,81.5948,1276.0829,-0.9081283,2167384000.0,0.05602799,22588.363
0,0.0,135.0,15749481.0,1.6203475,129.0,2.263343,151.0,93.89557,47.1958,122.0,0.0,151.0,49.286575,108.778755,-1.0795659,15749481.0,0.3431183,3016.4407
0,0.0,464.0,85469490.0,2.7700217,364.5,1.6838907,599.0,158.50262,182.49753,0.0,0.0,599.0,153.68892,253.40578,0.64633447,85469490.0,0.3312982,39091.406
1,2014.0,2427.0,6757449700.0,4.579734,213.0,7.923258,2557.0,2246.426,132.77716,2287.0,1092.0,1465.0,89.730644,2253.2136,-1.591667,6757449700.0,0.05040244,30542.379
0,380.0,475.0,246073310.0,2.6949458,50.0,3.3987274,544.0,428.22614,30.257229,431.0,285.0,259.0,20.526161,429.97504,-0.13862029,246073310.0,0.18663146,1500.8948
0,363.0,473.0,241168750.0,2.8272023,48.0,5.9004445,546.0,422.91586,34.767956,432.0,201.0,345.0,20.658236,425.6685,-1.2997949,241168750.0,0.18877758,2335.8381
0,204.0,1345.0,885383900.0,5.6482053,842.0,1.8410968,1652.0,691.8595,373.55402,566.0,73.0,1579.0,302.8999,815.5992,0.4937983,885383900.0,0.022422599,186532.42
0,375.0,1445.0,1706227500.0,5.5904813,418.5,3.4860559,1718.0,1061.1036,305.55258,1171.0,0.0,1718.0,198.53383,1132.2164,-1.1352851,1706227500.0,0.025593812,155972.92
0,793.0,1200.0,1367932700.0,4.710717,222.0,3.8515944,1385.0,999.5357,133.22661,1018.0,331.0,1054.0,91.71342,1013.7791,-0.753364,1367932700.0,0.044925917,28676.49
0,307.0,402.0,175234370.0,2.5428615,47.0,3.80531,433.0,360.88354,29.589502,370.0,200.0,233.0,20.098799,362.84454,-0.9609388,175234370.0,0.20864819,1419.2344
0,979.0,1509.0,2004011500.0,5.1413646,329.0,4.712822,1767.0,1202.1382,190.09308,1192.0,184.0,1583.0,132.74782,1227.0466,-0.7181234,2004011500.0,0.03460846,60507.188
0,0.0,262.0,58344240.0,2.7321913,96.0,3.0894213,290.0,188.45229,73.43792,233.0,0.0,290.0,75.22738,209.36783,-1.2485473,58344240.0,0.18640114,8320.623
0,800.0,1006.0,1089516700.0,3.7556427,109.5,4.0960016,1120.0,900.7829,65.97537,901.0,495.0,625.0,45.550774,904.7486,-0.365658,1089516700.0,0.08688552,7160.2617
0,718.0,827.0,804463300.0,2.9504251,54.0,11.660485,1190.0,775.6837,36.252697,774.0,604.0,586.0,22.681574,777.435,1.4801053,804463300.0,0.16467115,2719.9653
0,811.0,1065.0,1193404700.0,4.1518717,111.0,10.123415,1283.0,931.51166,103.668564,966.0,120.0,1163.0,47.5332,946.90155,-2.424845,1193404700.0,0.079734765,28908.605
0,22.0,131.0,16440166.0,1.729073,20.0,5.838879,142.0,104.4012,25.596056,118.0,0.0,142.0,10.90191,111.13838,-2.0397582,16440166.0,0.37422532,1452.129
0,1117.0,1495.0,2312369200.0,4.5655293,189.0,3.1189945,1843.0,1309.9181,115.40949,1313.0,943.0,900.0,79.73819,1318.0732,0.14058417,2312369200.0,0.049572665,21431.773
0,727.0,1087.0,1000249540.0,4.222577,122.5,4.1646895,1405.0,855.90686,100.03075,827.0,506.0,899.0,58.157963,866.8923,1.0193073,1000249540.0,0.07326364,18925.75
0,0.0,1319.0,755619100.0,4.699716,1112.5,1.6180149,1719.0,530.86554,483.96027,329.0,0.0,1719.0,413.3651,753.46387,0.48583668,755619100.0,0.1216447,285889.62
0,0.0,1084.0,849371600.0,4.557198,657.5,2.0781448,1250.0,686.136,345.65335,838.0,0.0,1250.0,350.6573,798.8401,-0.79805213,849371600.0,0.07264836,167362.86
0,921.0,1278.0,1589652500.0,4.528171,192.0,4.6113863,1559.0,1082.9106,113.99888,1071.0,286.0,1273.0,78.611084,1092.8538,-0.21015678,1589652500.0,0.052160215,21634.082
0,75.0,172.0,26997652.0,2.3124416,42.0,3.7214048,195.0,137.27423,29.771795,151.0,10.0,185.0,19.545767,142.42097,-1.2593938,26997652.0,0.2723784,1439.5214
0,882.0,1279.0,1577356300.0,4.6604548,236.0,2.9303977,1470.0,1076.7551,131.11931,1074.0,483.0,987.0,95.900215,1088.6189,-0.3213149,1577356300.0,0.045282662,25689.664
0,0.0,2471.0,2789587200.0,4.0464516,1882.5,1.3918394,2920.0,1005.6078,995.1232,602.0,0.0,2920.0,893.5307,1447.7079,0.2576765,2789587200.0,0.23601954,1084611.1
0,955.0,1731.0,2719790300.0,5.485765,424.5,4.6562967,1921.0,1386.4515,269.0411,1480.0,117.0,1804.0,180.28392,1429.482,-1.319867,2719790300.0,0.027483672,121170.945
0,47.0,361.0,53115656.0,3.710885,189.5,2.100891,415.0,160.99173,101.370445,116.0,0.0,415.0,80.101746,199.76631,0.7212771,53115656.0,0.094186425,13988.238
0,844.0,1298.0,1594483300.0,4.9554276,241.5,5.465499,1667.0,1074.2382,155.09477,1094.0,127.0,1540.0,99.31418,1094.5131,-1.0410441,1594483300.0,0.040013865,43971.26
0,810.0,1277.0,1554723600.0,4.8630567,193.5,5.320828,1547.0,1060.6957,146.86589,1090.0,201.0,1346.0,84.55844,1080.7806,-1.2222855,1554723600.0,0.04603454,43011.418
0,582.0,802.0,650966300.0,3.8806303,106.0,4.163622,1099.0,693.2953,69.71537,694.0,342.0,757.0,46.042603,699.343,-0.13551563,650966300.0,0.083768494,8422.289
0,268.0,301.0,108466056.0,1.3967884,16.0,8.786722,368.0,284.95566,11.463696,283.0,234.0,134.0,6.6187415,285.46832,1.8133789,108466056.0,0.49330676,292.41953
0,0.0,357.0,96213680.0,2.4738724,343.0,1.3766664,529.0,214.75658,152.86095,320.0,0.0,529.0,155.12268,268.86197,-0.5087353,96213680.0,0.24396507,26166.379
0,745.0,1302.0,1241617500.0,4.680865,259.0,3.0248775,1556.0,943.0864,168.76201,867.0,602.0,954.0,116.610016,965.83936,1.0448717,1241617500.0,0.050882246,43433.688
0,124.0,175.0,29256000.0,1.8194369,23.0,4.758286,238.0,146.64462,16.211113,143.0,78.0,160.0,10.288661,148.2581,1.034645,29256000.0,0.36364144,475.81888
0,690.0,925.0,878727740.0,3.96529,137.0,5.05025,1052.0,805.61536,80.698555,815.0,352.0,700.0,54.986706,812.52765,-1.094198,878727740.0,0.0763276,11185.112
0,673.0,1565.0,2375815400.0,4.9809203,178.0,5.2579737,1776.0,1291.5792,242.08421,1400.0,0.0,1776.0,119.16501,1336.0334,-1.7472429,2375815400.0,0.047962785,116808.39
0,219.0,1460.0,1865118100.0,5.135608,542.0,2.53507,2138.0,1083.0015,397.813,1295.0,84.0,2054.0,290.57617,1183.7612,-0.9939841,1865118100.0,0.042568672,228398.53
0,0.0,1321.0,985725760.0,4.4920278,1191.5,1.289581,1640.0,650.7047,529.90027,736.0,0.0,1640.0,501.02054,860.5756,-0.034617886,985725760.0,0.1378135,317173.72
0,1379.0,1732.0,3245966600.0,4.5688367,177.0,6.941761,2045.0,1553.4396,116.06826,1564.0,620.0,1425.0,74.36343,1561.6475,-1.2010043,3245966600.0,0.05213425,25568.316
0,313.0,389.0,164247870.0,2.3495824,40.0,5.5953608,442.0,349.88055,24.131863,350.0,174.0,268.0,16.795155,351.286,-0.776984,164247870.0,0.23249383,985.46356
0,354.0,407.0,196776750.0,1.7881109,22.5,4.7642503,441.0,383.86478,16.270838,388.0,287.0,154.0,10.062441,384.50134,-1.0841699,196776750.0,0.37754443,489.1267
0,0.0,1744.0,1337133000.0,5.1266966,1420.5,1.571484,2207.0,724.26294,628.6522,556.0,0.0,2207.0,553.6553,1002.3013,0.3778103,1337133000.0,0.10026129,480051.03
1,1640.0,2810.0,6486902000.0,6.047867,651.5,2.890516,3083.0,2160.293,366.2682,2098.0,572.0,2511.0,265.06985,2207.647,-0.15767904,6486902000.0,0.017804071,206839.44
0,775.0,1465.0,1943439200.0,5.2202563,267.5,5.3303576,1695.0,1171.6537,209.05931,1220.0,88.0,1607.0,121.42064,1208.3604,-1.4896836,1943439200.0,0.034573466,87362.35
0,686.0,1084.0,1094838300.0,4.6844263,165.0,5.9403486,1390.0,889.37714,124.76881,907.0,93.0,1297.0,72.49186,906.95544,-1.0824665,1094838300.0,0.052116185,31576.453
0,955.0,1501.0,2055699700.0,5.1285167,349.5,4.969649,1788.0,1217.9391,193.46051,1234.0,0.0,1788.0,138.51437,1242.7701,-0.9510915,2055699700.0,0.03295455,61101.887
0,1055.0,1712.0,2669108500.0,5.31072,280.0,5.5830507,2069.0,1385.7521,204.99464,1414.0,175.0,1894.0,119.5424,1416.1005,-1.2776084,2669108500.0,0.032791983,85031.83
0,371.0,1367.0,1482120400.0,5.559454,605.5,2.2276716,1640.0,986.3456,320.75946,1122.0,0.0,1640.0,245.07785,1055.2435,-0.69757724,1482120400.0,0.025749607,140661.36
0,111.0,149.0,22858154.0,1.5445344,19.0,17.423069,173.0,129.50262,13.118888,131.0,0.0,173.0,8.122641,131.04836,-2.655339,22858154.0,0.43227583,402.73834
0,0.0,291.0,69094220.0,2.6335204,108.0,2.3671656,326.0,198.13298,93.553925,252.0,0.0,326.0,96.87558,227.84097,-1.0452986,69094220.0,0.1909666,12654.834
0,381.0,589.0,368193400.0,3.2252214,56.0,8.833929,646.0,514.6567,69.40041,549.0,39.0,607.0,28.349396,525.9555,-2.4694781,368193400.0,0.163943,11757.698
1,328.0,397.0,180857580.0,2.0507808,28.0,3.1840038,426.0,367.75433,19.56819,372.0,287.0,139.0,13.274571,368.6204,-0.66208637,180857580.0,0.2875989,637.74506
0,945.0,1460.0,2066336100.0,4.935709,250.5,9.521932,1641.0,1211.5327,193.18991,1277.0,0.0,1641.0,106.819115,1245.9811,-2.3023875,2066336100.0,0.040138047,84657.43
0,0.0,1243.0,610610750.0,4.044786,1021.0,1.7544878,1513.0,440.7671,462.21976,183.0,0.0,1513.0,383.22086,677.3189,0.66255075,610610750.0,0.21297997,264485.25
0,372.0,1285.0,1026065660.0,5.4855847,299.5,3.6529937,1949.0,809.2389,251.77504,748.0,67.0,1882.0,153.23448,878.0082,0.66355556,1026065660.0,0.032867625,116030.7
0,879.0,1068.0,1258346600.0,3.5971208,94.0,4.1064086,1274.0,969.3621,59.06704,962.0,569.0,705.0,40.58308,972.3243,0.5068144,1258346600.0,0.09843917,5751.5415
0,127.0,1572.0,1565375100.0,5.96898,1029.5,1.6756896,1988.0,932.9962,492.27457,1053.0,0.0,1988.0,409.9953,1084.4766,-0.27924863,1565375100.0,0.01898834,305607.47
0,713.0,1138.0,1191027600.0,4.791787,234.5,4.005311,1358.0,928.7153,140.49767,939.0,213.0,1145.0,96.95187,945.95807,-0.70884883,1191027600.0,0.042996544,32324.643
0,167.0,1149.0,991803100.0,5.3338714,687.5,2.082203,1579.0,770.849,334.53152,924.0,0.0,1579.0,259.56808,863.22437,-0.64433265,991803100.0,0.030645855,150948.17
1,2092.0,2391.0,6809773600.0,4.2024655,119.0,11.424779,2649.0,2255.1255,109.38142,2298.0,1244.0,1405.0,52.441765,2261.9204,-2.6297839,6809773600.0,0.07673854,30692.908
0,0.0,1465.0,1539114400.0,5.116206,1124.5,1.6592573,1593.0,911.1803,518.3289,1192.0,0.0,1593.0,521.08093,1075.3416,-0.5967992,1539114400.0,0.048867073,326109.78
0,803.0,1310.0,1480575000.0,4.8110538,342.0,2.098336,1559.0,1035.7311,173.0917,998.0,389.0,1170.0,138.84396,1054.6932,0.33307022,1480575000.0,0.04036045,39639.137
0,560.0,820.0,650395100.0,4.127841,156.0,5.594435,1029.0,686.21936,98.56326,705.0,124.0,905.0,63.67067,699.0361,-1.3994284,650395100.0,0.07076866,17754.414
0,865.0,1054.0,1229687300.0,3.6404147,95.0,8.254676,1155.0,957.67993,60.390568,962.0,414.0,741.0,40.149845,961.1879,-1.2884432,1229687300.0,0.09694219,6731.358
0,778.0,1732.0,2819723000.0,5.3043256,338.5,5.996062,1923.0,1395.3606,293.38354,1527.0,0.0,1923.0,157.09554,1455.5067,-1.8608143,2819723000.0,0.03336323,171468.39
0,32.0,151.0,15913600.0,2.630885,65.0,2.679018,171.0,99.47708,36.941658,102.0,0.0,171.0,27.256887,109.344055,-0.6680923,15913600.0,0.17815983,2060.4329
0,92.0,135.0,17162484.0,1.5277438,22.0,2.9810898,161.0,112.39895,12.953072,112.0,39.0,122.0,9.405645,113.553635,0.1025107,17162484.0,0.39605016,260.90396
0,128.0,360.0,118551416.0,3.244294,74.0,3.8707283,398.0,286.04733,64.96208,317.0,26.0,372.0,39.907154,298.445,-1.3818372,118551416.0,0.14293213,7246.3545
0,178.0,1448.0,1787518500.0,5.307322,443.0,3.2196496,1645.0,1067.1443,361.97943,1266.0,0.0,1645.0,244.59033,1158.874,-1.2422289,1787518500.0,0.034146722,204192.19
0,1158.0,1848.0,2903120400.0,5.2630267,400.0,2.4740775,2236.0,1453.1367,222.70393,1382.0,760.0,1476.0,168.90942,1476.8741,0.5546553,2903120400.0,0.030740686,69550.984
0,122.0,697.0,391978000.0,4.334613,371.5,2.052935,767.0,495.65814,194.57938,613.0,38.0,729.0,157.19286,542.6775,-0.80093604,391978000.0,0.06838206,48821.85
0,1307.0,1768.0,3248178000.0,4.9084344,204.0,4.5507593,2242.0,1549.8076,143.47122,1555.0,740.0,1502.0,88.92987,1562.1793,-0.44634378,3248178000.0,0.04316024,38500.4
0,0.0,277.0,51945716.0,2.9172869,251.0,1.7998329,331.0,165.34862,94.04981,208.0,0.0,331.0,94.377754,197.554,-0.64600486,51945716.0,0.15794714,11687.423
0,515.0,1268.0,1332803000.0,5.368744,336.0,3.1026936,1627.0,960.77313,220.30943,1020.0,108.0,1519.0,148.50073,1000.67706,-0.73008966,1332803000.0,0.029582385,78269.664
0,224.0,1347.0,1300795600.0,5.5840764,846.5,1.6652219,1587.0,884.12695,399.9763,1065.0,0.0,1587.0,338.16904,988.58844,-0.4570738,1300795600.0,0.025264159,195626.56
0,865.0,1186.0,1409417600.0,4.457016,173.5,8.122157,1325.0,1012.96094,123.179596,1049.0,247.0,1078.0,71.35422,1029.0366,-1.9965702,1409417600.0,0.056362156,32826.47
0,0.0,1147.0,952015700.0,4.7894754,895.5,1.5735611,1308.0,712.2592,420.98456,975.0,0.0,1308.0,423.32474,845.7325,-0.562692,952015700.0,0.05694921,207950.31
0,0.0,1563.0,1577522400.0,5.054333,1243.0,1.5015363,1783.0,891.85126,571.8352,1148.0,0.0,1783.0,560.52234,1088.6763,-0.3801053,1577522400.0,0.07399068,389817.3
0,305.0,395.0,167513870.0,2.3870318,30.5,6.715684,423.0,352.55823,26.086767,357.0,180.0,243.0,13.681132,354.7614,-1.6550995,167513870.0,0.2574684,1558.3503
0,0.0,284.0,59436536.0,2.4403305,265.0,1.5627372,351.0,172.82645,111.662865,237.0,0.0,351.0,113.733086,211.3186,-0.640276,59436536.0,0.22045247,14786.568
0,333.0,419.0,186768340.0,2.558381,41.0,26.510624,476.0,370.46808,31.466202,377.0,0.0,476.0,17.184893,374.59555,-3.9952574,186768340.0,0.21673484,3075.2288
0,0.0,960.0,460376700.0,3.4327502,826.0,1.3993016,1677.0,413.24417,397.40454,481.0,0.0,1677.0,369.45038,588.1223,0.20893787,460376700.0,0.2420752,175117.1
0,1001.0,1320.0,1753411300.0,4.456457,147.0,9.009547,1634.0,1137.1089,106.762474,1136.0,173.0,1461.0,63.30752,1147.7648,-1.1489941,1753411300.0,0.060218643,24347.188
0,164.0,224.0,53160804.0,1.9554085,31.0,17.415958,240.0,197.49738,20.86195,205.0,0.0,240.0,13.390465,199.8512,-2.9137027,53160804.0,0.33235717,935.2883
0,300.0,513.0,209287500.0,3.6827314,88.0,4.205626,609.0,387.2314,63.62689,378.0,60.0,549.0,40.86359,396.536,-0.11543552,209287500.0,0.0998323,7292.642
0,822.0,1559.0,2196201700.0,5.4178343,348.5,5.1318693,1902.0,1245.3313,236.91452,1324.0,0.0,1902.0,150.0009,1284.5383,-1.3124148,2196201700.0,0.029679475,99188.65
0,0.0,1367.0,1048461300.0,5.4131813,990.5,1.5122843,1767.0,714.74457,480.16962,620.0,0.0,1767.0,436.75912,887.53845,0.036848847,1048461300.0,0.04480286,276864.75
0,704.0,832.0,787492400.0,3.0326405,67.0,2.9826834,927.0,767.5868,39.42806,764.0,603.0,324.0,27.470928,769.1909,0.18771476,787492400.0,0.1439369,2465.2312
0,1021.0,1541.0,2299296300.0,5.027709,267.0,3.3318083,2009.0,1298.1119,163.28685,1320.0,537.0,1472.0,113.72132,1314.3422,-0.3804838,2299296300.0,0.036651857,42400.598
0,1185.0,1621.0,2504280300.0,4.540257,223.0,2.9643302,1861.0,1361.7468,134.54352,1316.0,1091.0,770.0,96.99351,1371.6788,0.8564663,2504280300.0,0.05190507,27148.574
0,206.0,1327.0,1312644900.0,5.474465,704.0,2.1704047,1636.0,894.81067,370.57346,1080.0,0.0,1636.0,286.35165,993.0808,-0.7477903,1312644900.0,0.027862998,185523.36
0,39.0,287.0,69493660.0,3.1414764,93.5,2.9677887,345.0,209.86551,73.02253,245.0,0.0,345.0,49.13839,228.49863,-1.148435,69493660.0,0.15336588,8168.085
0,0.0,461.0,110650930.0,3.4363265,399.5,1.3771081,592.0,213.55072,179.67062,242.0,0.0,592.0,167.36642,288.32913,0.07127672,110650930.0,0.1822263,37529.773
1,245.0,398.0,152506380.0,2.9397955,110.0,1.8639884,419.0,333.2697,51.935436,353.0,203.0,216.0,42.270096,338.49713,-0.50614077,152506380.0,0.14870557,3511.6003
0,252.0,319.0,109476820.0,2.126675,39.0,2.8160203,381.0,285.62885,21.33384,286.0,194.0,187.0,16.183342,286.79532,0.00024278158,109476820.0,0.261282,667.7135
0,748.0,1210.0,1269369600.0,4.8457007,285.5,2.7380607,1558.0,957.9985,158.0915,915.0,450.0,1108.0,117.216255,976.57367,0.31762382,1269369600.0,0.04219838,35935.016
0,0.0,1683.0,1181396900.0,4.231895,1446.0,1.5739918,2091.0,615.03534,660.3012,174.0,0.0,2091.0,561.1135,942.1258,0.574256,1181396900.0,0.2123613,509332.53
1,1272.0,1936.0,3405402000.0,5.3064,319.0,3.4526436,2385.0,1577.3163,203.25156,1549.0,1000.0,1385.0,131.97617,1599.5403,0.7229489,3405402000.0,0.03056457,70602.305
0,0.0,1657.0,1742337900.0,5.3985114,1191.5,1.6184729,2028.0,948.3869,575.7905,1175.0,0.0,2028.0,554.8281,1144.1348,-0.35385773,1742337900.0,0.058232825,409606.5
0,85.0,149.0,22313448.0,1.8088455,23.0,6.4257145,173.0,126.29376,20.211561,136.0,10.0,163.0,11.054092,129.4775,-1.8934586,22313448.0,0.41515195,814.30817
0,866.0,1313.0,1539655600.0,4.6811714,259.0,2.8159108,1642.0,1060.7701,148.28859,1009.0,748.0,894.0,109.30587,1075.5306,0.7239534,1539655600.0,0.046932057,31532.836
0,705.0,1284.0,1472311900.0,5.1218295,345.5,4.0192976,1459.0,1019.9767,203.09053,1091.0,143.0,1316.0,137.10483,1051.7461,-1.1158587,1472311900.0,0.035097297,65817.266
0,387.0,712.0,440299230.0,4.311351,151.5,6.611273,1064.0,553.9512,108.57205,576.0,0.0,1064.0,65.02651,575.155,-1.4740237,440299230.0,0.06084295,23941.434
0,0.0,1825.0,1753627300.0,4.3187757,1700.5,1.2054371,2034.0,821.7701,766.254,580.0,0.0,2034.0,715.3861,1147.8354,0.15355851,1753627300.0,0.17691572,642220.06
0,121.0,444.0,166791730.0,3.7457829,175.0,2.468972,548.0,332.56573,103.29244,389.0,34.0,514.0,77.596634,353.9959,-0.89275813,166791730.0,0.1089429,14713.126
0,452.0,1247.0,1426538000.0,4.754648,233.0,5.4783134,1371.0,979.27576,238.60481,1091.0,0.0,1371.0,125.17173,1035.2677,-1.8025317,1426538000.0,0.047566526,112798.18
0,0.0,545.0,114917210.0,3.7343621,425.5,1.8843983,684.0,195.1728,194.97491,89.0,0.0,684.0,157.89464,293.835,0.723059,114917210.0,0.153437,48246.58
0,986.0,1391.0,1815888600.0,4.454999,242.0,2.363172,1592.0,1157.8821,129.75197,1121.0,880.0,712.0,98.51572,1168.0343,0.61176425,1815888600.0,0.05257115,23613.197
0,810.0,1253.0,1462081300.0,4.7830954,255.0,5.266222,1475.0,1032.3103,143.4558,1041.0,0.0,1475.0,104.10142,1048.0856,-0.7044749,1462081300.0,0.040880896,32818.72
0,1072.0,1713.0,2813261600.0,5.2275023,347.5,5.0059576,1872.0,1428.6183,210.55345,1488.0,238.0,1634.0,145.0619,1453.838,-1.2230113,2813261600.0,0.032061554,72694.8
0,0.0,418.0,128642710.0,3.1375926,394.0,1.7232411,484.0,259.3411,153.40837,349.0,0.0,484.0,155.5612,310.88773,-0.6919489,128642710.0,0.1537023,29393.37
0,392.0,459.0,242179000.0,2.1510277,36.5,2.7189126,502.0,425.79037,20.924784,426.0,340.0,162.0,15.408877,426.5591,-0.09519158,242179000.0,0.2569604,655.22205
0,619.0,1506.0,1957210000.0,5.5224295,330.0,3.6396332,2161.0,1164.7295,253.61473,1238.0,95.0,2066.0,154.95445,1212.6339,-0.817477,1957210000.0,0.029827368,113885.984
0,780.0,1300.0,1511035500.0,5.0119653,299.5,3.91676,1499.0,1043.3741,171.7111,1066.0,243.0,1256.0,122.91551,1065.4873,-0.732302,1511035500.0,0.03552855,46633.695
0,74.0,142.0,18332682.0,2.036084,36.0,4.2453203,159.0,113.87528,22.334183,122.0,0.0,159.0,15.33222,117.361046,-1.2092665,18332682.0,0.3028284,806.0355
0,941.0,1342.0,1783730000.0,4.6183715,128.5,6.6750565,1940.0,1131.71,146.51607,1160.0,264.0,1676.0,58.475037,1157.6454,-1.4788216,1783730000.0,0.06392159,59375.242
0,1368.0,1749.0,3223551200.0,4.6834273,181.5,20.67125,2022.0,1537.6559,143.37363,1564.0,0.0,2022.0,77.51049,1556.246,-3.3352299,3223551200.0,0.049767975,57516.047
0,1100.0,1638.0,2490598100.0,5.111574,304.5,4.4194093,1960.0,1349.2848,176.898,1339.0,321.0,1639.0,125.10023,1367.9266,-0.45299247,2490598100.0,0.034002215,50653.938
0,903.0,1164.0,1427039900.0,4.118928,103.5,10.765009,1875.0,1024.3951,94.14084,998.0,690.0,1185.0,45.817036,1035.4497,2.3232164,1427039900.0,0.08402251,22770.682
0,988.0,1438.0,2035733400.0,4.86029,249.5,5.063162,1633.0,1221.3765,150.72292,1250.0,0.0,1633.0,103.974144,1236.7201,-0.97716075,2035733400.0,0.04120039,37716.28
0,0.0,1667.0,1617458600.0,5.233117,1468.5,1.4822143,2053.0,883.3411,602.1852,1082.0,0.0,2053.0,573.3148,1102.3705,-0.19356361,1617458600.0,0.07773766,434929.1
0,585.0,1361.0,1660483200.0,5.040841,345.5,5.146826,1509.0,1061.3344,261.39716,1183.0,0.0,1509.0,164.34964,1116.9358,-1.5957955,1660483200.0,0.037478246,121115.016
0,937.0,1358.0,1708017500.0,4.7180767,283.0,6.2771544,1529.0,1114.5184,156.9914,1102.0,164.0,1365.0,114.83537,1132.8102,-1.1373762,1708017500.0,0.04555361,41107.58
0,86.0,138.0,19085126.0,2.0376074,23.0,9.085061,266.0,116.287,18.397396,115.0,32.0,234.0,10.136009,119.7453,1.5808753,19085126.0,0.33488038,816.27075
0,266.0,313.0,113945580.0,1.8325163,24.0,9.978196,439.0,291.72052,15.815583,291.0,204.0,235.0,10.303168,292.59018,1.3735561,113945580.0,0.3436207,508.1503
0,0.0,264.0,37021950.0,2.0383294,248.0,1.1176839,290.0,114.626595,118.77965,0.0,0.0,290.0,112.960495,166.77872,0.16878852,37021950.0,0.33883396,14675.884
0,847.0,1261.0,1321132400.0,4.1719646,154.0,3.9258542,1533.0,983.54846,122.96004,922.0,714.0,819.0,77.350746,996.2863,1.3542384,1321132400.0,0.07895128,25218.797
