label,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelRunEmphasis,LongRunEmphasis,LongRunHighGrayLevelEmphasis,LongRunLowGrayLevelEmphasis,LowGrayLevelRunEmphasis,RunEntropy,RunLengthNonUniformity,RunLengthNonUniformityNormalized,RunPercentage,RunVariance,ShortRunEmphasis,ShortRunHighGrayLevelEmphasis,ShortRunLowGrayLevelEmphasis
0,93.41532,0.09700987,9.462332,54.085957,2.796975,132.96434,0.8678353,0.12845376,4.473361,570.00604,0.5826953,0.7242675,0.8030211,0.78852123,42.690575,0.07488025
0,56.258076,0.045546606,78.188675,1496.3066,1.2485819,1888.3881,0.0015316762,0.0013033034,5.2567644,1071.3218,0.8668503,0.92793155,0.08590945,0.9454749,1410.688,0.0012510238
0,43.79498,0.037600752,264.45792,2276.172,1.6135019,2929.3328,0.43215612,0.05639328,5.580587,945.49396,0.8111694,0.874646,0.2999053,0.9187611,2137.8118,0.025569847
0,237.02814,0.425727,0.39992666,28.450424,10.744829,297.61957,0.40375188,0.03736419,3.6039226,154.52701,0.26435283,0.41686413,3.430644,0.4827108,13.908718,0.017902832
0,39.666237,0.031863093,118.00504,1362.5414,1.2249099,1685.037,0.0024016316,0.0020332187,5.5481095,1098.3529,0.88173,0.93515575,0.07986025,0.9518487,1293.0051,0.001955812
0,60.913155,0.07004697,45.993694,152.55063,4.534864,222.85248,3.3900898,0.18861614,4.961774,547.17664,0.6321441,0.6472288,2.081551,0.8172964,140.4566,0.06662557
0,109.61709,0.097019896,8.607293,1325.5098,1.6285115,2137.0056,0.0012704125,0.0007743212,4.250775,842.1035,0.74208283,0.84887016,0.22912909,0.8842041,1174.9427,0.0006834234
1,27.808964,0.021830173,195.10507,7681.009,1.1408969,8797.236,0.00016545855,0.00014616577,6.002822,1170.052,0.9183022,0.95705944,0.04870329,0.967703,7424.315,0.0001417383
0,173.58237,0.20246603,1.9907814,249.16254,3.506433,837.3268,0.015055842,0.0041413307,3.8796773,420.8349,0.48301035,0.643819,0.9871349,0.71516705,181.2439,0.0029158434
0,48.600323,0.039004058,70.529396,1011.1049,1.2198019,1210.241,0.0016706431,0.0013673892,5.30926,1099.9817,0.88142157,0.9361382,0.07555441,0.9515096,967.1974,0.0012997022
0,105.29217,0.10599905,11.924443,1219.6616,2.4495902,2879.34,0.0021342724,0.0008502469,4.607531,609.331,0.6093535,0.7434549,0.5861917,0.8064928,996.27545,0.0006795509
0,37.386692,0.030353146,244.0684,2078.4705,1.3144351,2498.4946,0.18344772,0.038798977,5.6676583,1080.4122,0.87662005,0.9253309,0.1439616,0.9494189,1984.9257,0.026218541
0,34.268414,0.027021835,262.48032,2272.389,1.1579542,2685.128,0.0029629879,0.002644656,5.8300686,1156.23,0.91127884,0.9526672,0.05492891,0.96456957,2180.9077,0.0025668656
0,158.65387,0.20783007,1.8889041,14.9368725,5.1771927,87.50043,0.77885604,0.17671266,3.997697,333.5368,0.4214885,0.57435125,1.6669929,0.65575147,9.507686,0.1220095
0,41.56437,0.03671838,262.42505,1179.7827,1.8755755,1530.053,0.74308324,0.08669613,5.6413627,884.7763,0.7832622,0.848061,0.47651818,0.9049458,1106.7516,0.038120832
0,48.09836,0.045755874,324.6705,1769.7103,2.5500693,2132.6555,1.5081544,0.122067615,5.567919,793.9287,0.7592818,0.7857597,0.91979265,0.88957477,1687.7388,0.04878846
0,61.816242,0.049403366,53.060947,2042.1888,1.2017578,2473.2915,0.00070366514,0.00060269044,4.9954143,1110.4451,0.88667315,0.9400104,0.06824555,0.95408946,1944.1584,0.0005796116
0,47.47761,0.03868868,182.72884,1804.9371,1.2716408,2324.9158,0.0032300544,0.002632744,5.5012546,1051.2369,0.8562141,0.9219211,0.0939828,0.940773,1692.1511,0.0024921298
0,122.68293,0.11672093,6.819437,446.32678,2.0691416,871.3209,0.005166581,0.002377367,4.1728826,709.0918,0.67051303,0.78870714,0.43223014,0.84417504,382.4539,0.0019790926
0,60.90409,0.05084511,86.897606,2378.9944,1.3734988,3340.3687,0.0060561416,0.004196078,5.199486,987.31995,0.8230965,0.89990175,0.13510458,0.92518216,2187.5117,0.003811492
0,52.38478,0.06481886,1088.8984,5015.2227,5.9472575,5718.2417,5.0420747,0.20210339,5.61433,512.10077,0.6478524,0.5960816,3.0857437,0.8208721,4853.6675,0.04783486
0,135.75516,0.14498927,3.9323773,979.97345,2.8297808,2773.9395,0.0029290712,0.0010374861,4.1973753,517.8605,0.5431126,0.70207477,0.6795453,0.755903,741.3684,0.00078394735
0,33.6102,0.030453121,586.23596,2813.0015,2.1596444,3320.7188,1.1135987,0.09458401,5.964672,875.0419,0.79700136,0.82471246,0.67997485,0.90943384,2696.6572,0.036153607
1,29.233488,0.023424316,147.08797,3300.2952,1.2113996,3958.3035,0.00044972115,0.00036564763,5.803242,1103.3177,0.8833716,0.93764085,0.07250166,0.9526894,3151.5862,0.0003470307
0,39.826153,0.03778184,619.6129,2791.2756,2.5865507,3371.38,1.5502257,0.12086395,5.950776,791.958,0.7573981,0.78627986,0.9580947,0.8893869,2661.2422,0.045548752
0,200.34732,0.25794184,1.223422,29.119884,5.4841394,162.06769,0.21429941,0.044533737,3.7177122,352.74625,0.42625785,0.5847541,1.8351933,0.6557864,19.16595,0.030734269
0,64.87421,0.05256963,37.56829,1971.175,1.2539196,2455.2837,0.00071893056,0.00057898054,4.906405,1070.0182,0.86646587,0.9271225,0.088911936,0.9452478,1866.7089,0.00054898235
0,106.961716,0.103111744,11.776638,191.40837,2.218128,477.16953,0.015144302,0.008672924,4.440443,690.35,0.6627311,0.77726406,0.5217075,0.8398566,155.26929,0.0077228853
0,53.80887,0.06736074,567.56305,1865.9559,6.0716195,2229.8977,5.166521,0.21636592,5.7606955,489.47552,0.6269402,0.5883373,3.1287382,0.80949926,1784.5852,0.053469993
0,61.25327,0.050441824,35.597023,1403.755,1.3082119,1836.2822,0.0010619891,0.00081900205,4.94904,1018.59863,0.8378303,0.91232735,0.10432875,0.9323251,1308.8328,0.0007655076
0,33.176144,0.026662506,270.83,2819.4402,1.2418152,3305.331,0.09895328,0.024166789,5.972804,1104.3385,0.8867238,0.93480897,0.09519426,0.95375746,2710.4612,0.015280081
0,59.7353,0.049066324,65.1313,1442.1373,1.3055555,1885.0406,0.0014747994,0.0012301829,5.2016783,1031.8125,0.8466634,0.91463906,0.10808407,0.93613327,1349.6073,0.0011779885
0,46.232693,0.036823187,97.206245,3014.9185,1.1899351,3595.7837,0.0006554739,0.0005863483,5.337183,1122.7623,0.89386284,0.94330466,0.065333776,0.95729315,2884.105,0.0005707142
0,33.0873,0.02642188,189.00024,5637.5674,1.2050688,6755.114,0.00024335938,0.00020287895,5.915304,1116.8215,0.8909423,0.9406461,0.07252737,0.955663,5396.1055,0.00019408847
0,32.694477,0.027480517,505.9746,3250.0198,1.507211,4026.0156,0.37796715,0.05335284,6.0005,1005.63586,0.84527177,0.8931399,0.25024134,0.93416923,3083.043,0.027068686
1,196.1037,0.30494598,1.0051496,353.31693,7.343248,2637.4722,0.020579379,0.0028648998,3.9041417,207.08069,0.30998752,0.4806103,2.3161974,0.5393649,188.31912,0.0015684831
0,214.553,0.3079557,0.8950602,124.4843,6.0822,768.2291,0.048931863,0.008285668,3.7382026,256.13278,0.35683373,0.52170146,1.9622114,0.5972311,73.53333,0.005043793
0,189.44003,0.27086604,1.1186054,177.43953,5.907519,1039.4585,0.034095142,0.0057807043,3.9071476,257.31448,0.35766828,0.5243021,1.9297838,0.5992877,106.43262,0.0034782502
0,35.479225,0.029018406,184.20148,1510.4458,1.3639815,1828.4186,0.2424081,0.046430077,5.6387796,1062.0674,0.86846864,0.9183379,0.17546436,0.94571686,1442.3232,0.028373608
0,57.512447,0.046028562,51.849678,2419.3882,1.212107,2953.0789,0.0005615112,0.0004699385,5.0215464,1111.0421,0.8876964,0.93891233,0.07446599,0.9542254,2303.0781,0.00045049586
0,96.60687,0.091495566,12.679303,92.093376,2.009372,198.81268,0.07791226,0.0388167,4.4745336,711.4028,0.66948026,0.7926371,0.3890998,0.8439024,75.89473,0.03224477
0,54.904266,0.04481143,181.69244,582.4239,1.2912267,683.3303,0.008808994,0.006846611,5.4001265,1054.1534,0.85893553,0.92041844,0.10648949,0.9414083,561.66266,0.006442767
0,219.75931,0.31617174,2.5574107,169.57196,6.324187,1107.8558,0.03713836,0.006650741,3.8501945,270.59576,0.38351625,0.5192163,2.3654807,0.635861,104.821396,0.004558487
0,58.80963,0.04805218,43.296303,1264.7894,1.2864215,1604.992,0.024628038,0.011319762,4.929487,1047.2893,0.85470724,0.9196093,0.101545095,0.9398374,1192.4432,0.009274906
0,52.227493,0.041930813,96.20838,2021.4482,1.2240254,2461.6777,0.0009526237,0.00082653604,5.3188004,1100.7687,0.8828957,0.9355603,0.07905887,0.95212513,1927.002,0.0007993867
0,126.87889,0.12955172,5.971434,29.289156,2.745099,58.254448,0.36467743,0.1027546,4.1661754,628.88513,0.62367475,0.7357684,0.7357571,0.80868286,25.735992,0.07727265
0,50.33059,0.041927706,45.586414,1515.6469,1.3754193,2024.8436,0.0010590914,0.0007469266,5.1624794,996.54193,0.8262653,0.90186673,0.13463856,0.9255177,1413.3123,0.0006857002
0,47.606037,0.038934715,115.232315,1360.8555,1.2959484,1775.5879,0.020818325,0.010599043,5.4195805,1045.1517,0.85304,0.918569,0.10568779,0.93880236,1274.791,0.00916126
0,48.605045,0.040220346,186.80905,2565.2483,1.3951291,3185.2166,0.2308757,0.041200865,5.3291054,1029.9716,0.8515875,0.907935,0.17899323,0.9379422,2431.3958,0.023789601
1,29.120022,0.023389857,188.54991,5429.9473,1.2212192,6548.4434,0.000262417,0.00021181855,5.8728538,1096.6666,0.880185,0.93532914,0.076457016,0.9512496,5180.0923,0.00020078216
0,45.481754,0.037011556,65.230835,1392.3425,1.269771,1725.8815,0.0011472807,0.00089093513,5.355542,1058.2631,0.85995483,0.9232503,0.09351831,0.9420566,1319.9451,0.00083618687
0,64.90416,0.05533141,38.235916,314.06747,1.4758276,468.7418,0.08540463,0.032494333,4.9129753,938.48334,0.7980189,0.88140786,0.18212517,0.91283745,284.09512,0.02830329
0,43.572353,0.04484951,325.44205,1368.7544,3.5141485,1587.2565,2.5282853,0.142037,5.6000457,699.8133,0.7294746,0.72184014,1.5690439,0.87020093,1319.3398,0.041271936
0,38.765446,0.030880406,130.75307,2343.8975,1.1960969,2815.806,0.0007939162,0.0006869235,5.632281,1125.6002,0.8959116,0.94307345,0.06988489,0.95787805,2242.968,0.0006636209
0,67.900345,0.059476677,32.523132,2157.9272,1.5996066,3305.8037,0.00081605173,0.0004905674,4.9208517,871.3256,0.7611757,0.85678786,0.22556897,0.8941524,1951.3475,0.00043395368
0,66.55034,0.056469228,30.54893,2191.9297,1.4604511,3112.4116,0.0007246226,0.0004857119,4.891458,951.1574,0.8046201,0.8851066,0.17410997,0.9155136,2020.5416,0.0004423461
0,88.47308,0.0842837,30.417913,1272.9874,2.0944657,2450.033,0.001927535,0.00085781305,4.8087,704.9224,0.66876423,0.78604865,0.4441377,0.843195,1098.6027,0.0007076716
0,57.379044,0.04610067,56.245358,2704.4033,1.2208322,3308.0432,0.0005068954,0.0004220368,5.1132035,1094.4741,0.878765,0.9350402,0.0755928,0.9506969,2569.4749,0.00040306494
0,28.009157,0.023208061,487.80664,2826.5493,1.5065562,3239.1904,0.46772218,0.07072258,6.11964,1043.1093,0.8659879,0.90440965,0.2796725,0.94373554,2731.0806,0.039991062
0,262.1719,0.3775128,0.5384873,153.5338,7.4287076,1155.3969,0.0482125,0.0066075926,3.4139555,260.84576,0.3577499,0.5212391,2.2345304,0.58607894,89.61942,0.003899249
0,43.032448,0.0343079,107.34476,3087.666,1.1921588,3647.9429,0.0004430963,0.00036909498,5.46105,1118.5289,0.89139086,0.94237995,0.06538497,0.9562934,2959.5483,0.00035233307
0,52.73133,0.042262238,87.00259,3476.7988,1.2138647,4236.931,0.00039798758,0.00033428383,5.3193913,1103.2587,0.8831623,0.9373519,0.07310507,0.95241016,3307.569,0.00032006414
0,50.50989,0.062200736,806.1213,2690.1013,6.0417423,3002.8386,5.1830797,0.21600933,6.042248,510.86093,0.64648896,0.5959082,3.1793299,0.8211276,2617.5798,0.054794323
0,86.14896,0.07485242,28.425785,1003.0075,1.5703261,1497.99,0.0018125059,0.0011086534,4.7125683,889.7942,0.77083623,0.8636653,0.21703051,0.89891636,913.943,0.0009850517
1,152.75375,0.17885792,3.9438522,289.27777,3.7499151,1131.6359,0.012911201,0.0037352385,4.189518,421.72922,0.48396042,0.63983124,1.1093597,0.7141255,202.70354,0.002761908
0,45.792866,0.053006627,356.912,1089.4497,5.039086,1291.35,4.0947165,0.18940976,5.879579,555.98584,0.65783376,0.63555455,2.5136251,0.8301972,1045.6027,0.049524043
0,129.971,0.11960113,7.387149,181.31752,1.8468384,345.32782,0.012307203,0.0073698666,4.147933,766.35114,0.6983351,0.8163902,0.31587446,0.8589799,154.4061,0.0065127187
1,115.73176,0.15247865,3.5760248,66.80909,5.2415485,374.4732,0.096136846,0.0191268,4.3807306,320.61276,0.4043293,0.5703057,1.6743914,0.6428255,42.026196,0.012367003
0,37.542915,0.030163819,179.73175,2115.1296,1.2303785,2635.8381,0.0016788829,0.0014140257,5.7089753,1101.0784,0.8838729,0.9350402,0.08464041,0.9526059,2008.5786,0.001356226
0,113.08861,0.12692876,22.954342,251.2764,3.421503,666.80237,1.0095738,0.091392845,4.3841634,480.54236,0.53214806,0.6683234,1.0786366,0.75442153,199.62952,0.032283567
0,43.533318,0.0393106,402.61026,2079.9636,2.1609707,2595.6409,1.0853354,0.10810975,5.719943,849.04065,0.77165806,0.8266197,0.6817382,0.89880806,1971.3678,0.045763724
0,53.904404,0.04600956,61.11499,1049.6483,1.4804146,1606.7872,0.002740844,0.0020954122,5.255892,935.23676,0.7942952,0.8801942,0.17598908,0.91023993,945.60675,0.0019682685
0,34.329292,0.029840106,411.17453,1981.9979,1.8668976,2376.4075,0.8089002,0.09291204,5.9704285,942.0065,0.82266116,0.85996646,0.5058714,0.92292196,1894.2188,0.049447883
0,64.664,0.05292814,40.422604,1811.5288,1.2890816,2323.8853,0.000809046,0.00063900236,4.976901,1040.0072,0.8506592,0.9178755,0.10066008,0.9381299,1701.0588,0.00060277805
0,74.51957,0.062159397,25.871063,1846.0437,1.3693464,2507.288,0.0007867977,0.00057381287,4.784361,988.56335,0.82323015,0.90059525,0.13222046,0.92515886,1711.3088,0.0005307593
0,36.27062,0.028213529,167.68484,4200.308,1.110163,4693.8716,0.0003708961,0.00034375183,5.7021594,1201.8707,0.9344625,0.9658441,0.03734738,0.97421324,4084.745,0.0003373763
0,33.771957,0.029367168,404.49072,1881.4152,1.8194894,2229.1572,0.7569407,0.08360483,5.9461074,949.31976,0.8278068,0.8612957,0.46602356,0.92530036,1803.2142,0.042068087
0,89.72282,0.07687875,52.09545,1936.7112,1.4917548,2935.9053,0.0010227019,0.00076108903,4.8203464,924.6322,0.7906983,0.8766688,0.18499917,0.9092793,1752.559,0.0007116951
1,212.0257,0.3288841,0.7605523,157.90706,7.3781233,1172.9495,0.046998028,0.006462291,3.8092272,213.84009,0.31613803,0.4834422,2.2096581,0.54156405,85.31171,0.003523655
0,37.26289,0.02956677,218.78877,2052.8516,1.1816843,2465.4949,0.002785255,0.0021831119,5.7320075,1137.6569,0.9013293,0.9467722,0.06286199,0.9599758,1962.702,0.0020551453
0,206.32034,0.23720188,1.4046556,165.28934,3.9583232,660.51794,0.024290098,0.0062662433,3.649279,451.79788,0.5049866,0.6510432,1.181974,0.73019755,119.95716,0.004622175
0,35.637012,0.030998109,296.94577,1453.7542,1.7429235,1787.2107,0.6283008,0.06669989,5.762587,941.29285,0.81934845,0.8625672,0.39416426,0.92130375,1381.875,0.027778655
1,207.82283,0.34432107,0.72807425,225.02792,8.968132,2006.0286,0.040285166,0.004500627,3.7844286,201.05394,0.3214573,0.45194474,3.4694161,0.56914824,128.92334,0.002554384
0,36.085594,0.028864706,527.5437,4259.842,1.2453829,4969.8857,0.13942723,0.039293747,5.8310246,1120.7544,0.89586616,0.9391435,0.109188676,0.9578139,4097.7183,0.030261934
0,33.947857,0.027688159,452.58118,2889.3972,1.3922558,3499.1536,0.28252095,0.0590986,5.877964,1072.0071,0.87431383,0.9197827,0.20369102,0.9481495,2756.5242,0.044120573
1,28.628233,0.022639561,457.45752,10083.498,1.1680664,11520.643,0.00013861454,0.00011663083,6.1771,1147.7014,0.90722424,0.9499509,0.058870878,0.9628259,9763.131,0.000111788424
0,43.281155,0.03465737,69.56086,2775.1687,1.2101961,3331.7131,0.0004932132,0.00040762877,5.3429127,1106.5006,0.8853827,0.93821883,0.072655365,0.9535001,2651.5813,0.00038873166
0,42.615902,0.03640786,259.26627,1048.8707,1.6345706,1387.0049,0.5004629,0.08876447,5.6590824,952.75055,0.8152879,0.8769578,0.32593095,0.9209229,979.90735,0.055957846
0,103.385315,0.16172385,5.442877,22.359568,9.233533,80.23257,7.1721272,0.3035171,4.2800503,251.77534,0.3865159,0.47546667,4.10939,0.6340086,16.808683,0.0963405
1,48.369198,0.039781447,52.3724,14113.323,1.3094004,18551.518,9.378916e-05,7.193604e-05,5.2614274,1027.0519,0.8423111,0.9137144,0.106154166,0.9337291,13163.057,6.725287e-05
0,82.07039,0.07671481,16.317383,1019.3452,1.9887785,1982.7589,0.002103822,0.0010469223,4.7594686,752.7166,0.69530886,0.80332893,0.39014536,0.8557559,878.18506,0.0008926997
0,51.274452,0.04277263,45.964718,2388.6438,1.3708423,3210.7021,0.0006344285,0.0004525092,5.1222315,989.021,0.82371086,0.90059525,0.13393815,0.92545545,2221.161,0.0004163779
0,46.799866,0.037219606,81.87055,2182.5383,1.1879691,2606.4893,0.0006825565,0.0005871085,5.3254833,1130.0234,0.8981954,0.94469166,0.06640136,0.95898616,2090.3118,0.00056608365
0,41.872017,0.03314402,91.410034,2311.3828,1.1722476,2731.1775,0.00062782544,0.0005477623,5.4409065,1145.15,0.90564936,0.94914174,0.06027175,0.96209073,2219.4426,0.0005299745
0,81.95185,0.08191615,82.27191,548.3562,2.7282712,1084.829,1.0874949,0.1030515,4.8666186,634.58856,0.63097703,0.75027454,0.8784245,0.82118165,466.7431,0.039539013
0,53.0843,0.04316432,46.80967,2320.204,1.2683669,2919.02,0.0006043001,0.0004772972,5.131772,1061.1888,0.8615517,0.9239438,0.09391907,0.9427098,2192.364,0.0004501841
0,25.086456,0.020305075,490.65915,1682.7404,1.2916434,1901.2852,0.16828316,0.039627034,6.1442304,1088.9305,0.8812125,0.9278738,0.12838691,0.951279,1632.7926,0.026652854
0,73.77635,0.062190834,44.516228,1699.0553,1.4082125,2304.965,0.0009402149,0.00064921915,4.9014792,958.56335,0.80712,0.89094377,0.14508146,0.91757286,1574.7727,0.0005909771
0,41.979805,0.034836885,75.94977,1252.1986,1.3478295,1664.4858,0.0014949343,0.00108342,5.4161286,1003.0867,0.8306492,0.90527654,0.12243255,0.9285001,1166.4207,0.000999913
0,202.57407,0.2584362,1.4508376,46.19701,5.331378,243.70161,0.12903929,0.02759203,3.8057394,343.68805,0.4228033,0.583945,1.6765504,0.6577709,30.187088,0.019536363
0,35.876328,0.028413568,302.58673,2815.5347,1.1777914,3315.2751,0.042368703,0.019249842,5.806298,1143.4717,0.9052335,0.94867945,0.06586393,0.96209687,2702.6594,0.016524335
0,54.11733,0.042992875,79.90221,1650.7129,1.1815999,1944.2606,0.0009817556,0.0008471324,5.2657905,1130.6412,0.8977612,0.9456742,0.06237525,0.9589415,1584.4529,0.0008162955
0,49.169243,0.039368972,87.28525,841.2057,1.2152873,1044.2517,0.0045903884,0.0040193135,5.2347617,1108.4615,0.8858509,0.938161,0.074799664,0.95323247,797.43396,0.003896692
0,40.214012,0.032062974,236.8155,2221.3792,1.1946989,2731.979,0.0016055035,0.0013794047,5.696373,1120.2869,0.8930448,0.9422643,0.0679561,0.9569462,2110.0593,0.0013254761
1,86.45603,0.07642852,17.72046,422.89197,1.6222067,669.0427,0.004690921,0.0028979937,4.6231327,846.06305,0.74568206,0.84991044,0.22920768,0.8866155,378.27866,0.0025691215
1,37.985447,0.033373367,381.38443,2169.5515,1.7944578,2781.6216,0.6869591,0.0925457,5.8318815,900.0832,0.7927032,0.85239553,0.41143197,0.90924275,2038.3185,0.04529051
0,46.699886,0.038218655,197.39525,3422.0708,1.3279777,4261.0645,0.1362173,0.03639582,5.414066,1051.6301,0.8598126,0.9179333,0.13798055,0.9419322,3243.324,0.026950425
0,39.220516,0.033209015,246.67348,766.19257,1.4663106,965.05786,0.024405781,0.012298876,5.8039074,960.31006,0.81037456,0.8863203,0.18055001,0.9177402,726.3822,0.010368517
0,53.07214,0.043001875,50.47345,1518.5781,1.2563429,1923.6078,0.0009925724,0.00081227015,5.1187763,1072.7966,0.86831176,0.92723805,0.09103513,0.94584215,1433.0006,0.0007741717
0,49.485443,0.038825877,99.77636,2889.364,1.1377155,3309.7441,0.0022294656,0.0019909425,5.2672787,1171.2063,0.91849315,0.9575796,0.046332374,0.9677164,2791.0596,0.0019320769
0,101.93468,0.09205407,11.177872,439.05118,1.7160319,732.12616,0.0044446327,0.0025260714,4.340614,797.89185,0.7179889,0.83205223,0.2622644,0.87161064,385.8125,0.002185325
0,31.14637,0.025050247,291.28915,4250.5557,1.2355787,5305.544,0.0005795154,0.0005005004,6.0923977,1097.5758,0.8820495,0.9338265,0.0861114,0.95176184,4035.1238,0.00048430936
0,118.59785,0.10794388,17.851633,814.6556,1.7612556,1383.8212,0.0023981824,0.0013276546,4.391385,782.05566,0.70838815,0.8254638,0.27910867,0.8659037,712.46704,0.0011411185
1,153.50122,0.24011257,1.2822714,69.261215,7.820583,547.49493,0.118966594,0.015649695,4.0986743,213.87346,0.31004715,0.4787031,2.3851504,0.52673686,36.45324,0.008328623
0,73.20478,0.06325925,23.457682,986.73004,1.5499872,1563.8427,0.001696072,0.0011308438,4.818059,906.3827,0.78042483,0.8692712,0.2122408,0.90396404,888.00214,0.0010296886
0,82.32658,0.06868386,22.813002,2159.438,1.36528,2958.3745,0.0006669935,0.00049529347,4.581135,987.7958,0.8225435,0.9005375,0.12829973,0.92476314,1994.9241,0.00045990344
0,149.46161,0.16727051,9.2479105,167.98466,3.2391791,605.1283,0.025474416,0.011161366,4.300179,472.11673,0.52439916,0.668728,0.93413013,0.7493555,120.13759,0.009224797
0,42.499905,0.0443634,466.30905,2306.7893,3.6193757,2729.3516,2.6388385,0.15288153,5.847162,678.6968,0.71787447,0.7111484,1.6215669,0.8651499,2216.2354,0.047143217
1,56.84588,0.046913706,48.340485,16832.03,1.3185196,22346.836,7.865497e-05,6.0147835e-05,5.1513133,1013.24445,0.83541995,0.91030455,0.10940791,0.93127126,15641.447,5.6155317e-05
0,120.92095,0.13902313,8.198806,114.96609,3.7047546,493.5638,0.04330943,0.019565724,4.5019875,469.5166,0.53302544,0.6516789,1.2394699,0.75527114,82.34138,0.016938867
0,68.004196,0.055304963,40.315956,1202.3619,1.2708418,1539.1515,0.0014257416,0.0011880505,4.930995,1062.583,0.8633766,0.92382824,0.09730561,0.9436638,1132.3436,0.0011381116
0,137.43996,0.17160277,3.9550238,68.625015,4.5579133,363.32864,0.10877959,0.036465157,4.2639565,374.26953,0.4552061,0.60012716,1.5208665,0.69173324,45.32432,0.0299341
0,31.91737,0.025517501,206.61145,1471.752,1.2167435,1770.1587,0.005317543,0.004104391,5.797796,1117.6938,0.891572,0.93972147,0.07893142,0.9555208,1408.2734,0.0038698064
0,21.138212,0.016787607,370.77106,3699.7366,1.1815135,4424.4595,0.00089396234,0.0007645631,6.357813,1133.2354,0.899168,0.9460787,0.06260276,0.95937616,3535.9343,0.0007354097
0,131.50644,0.14186381,10.982531,181.56578,3.1169045,657.25745,0.023836112,0.012360456,4.352979,540.359,0.5823603,0.6925967,0.9834319,0.7905429,135.80731,0.011047259
0,32.503555,0.030130357,729.423,3128.6497,2.4990602,3418.3535,1.5434273,0.11806425,6.1521635,841.06036,0.7888637,0.80211526,0.93351346,0.90423125,3059.3633,0.040059835
0,35.123936,0.028105102,103.67739,804.8255,1.210095,949.6021,0.03324191,0.013392294,5.609911,1110.085,0.8873832,0.93897015,0.07390731,0.95429575,772.8627,0.009950549
0,44.020546,0.04765159,184.82564,720.2155,4.065404,892.9735,3.0539887,0.16354384,5.6746135,626.57294,0.68859357,0.6834653,1.891724,0.8498728,682.5746,0.05175731
0,39.329628,0.03218315,99.763504,2019.4712,1.2936289,2566.6367,0.0008046065,0.0006074516,5.4726872,1042.3776,0.852113,0.9179333,0.104120575,0.9386047,1902.9808,0.00056699594
0,50.085205,0.0598546,720.1666,2042.232,5.5701776,2357.2148,4.6929727,0.21625546,6.1209455,529.4901,0.6493537,0.61359304,2.8576307,0.82337743,1976.5852,0.060042184
0,35.46715,0.035256825,1049.3928,4253.9194,3.193237,4916.952,2.218416,0.13563077,6.187469,746.6834,0.75340277,0.7449575,1.370517,0.88456917,4105.988,0.044930093
0,34.69581,0.030113176,369.30682,1860.087,1.7734807,2171.1648,0.71044904,0.07393299,5.8152423,958.763,0.83299613,0.864012,0.428624,0.9270384,1790.6849,0.03180945
0,58.065514,0.04667483,39.57962,3011.0088,1.2228932,3697.5603,0.00042799048,0.00035203603,4.954012,1093.9478,0.87818235,0.9346934,0.07570127,0.95023644,2857.5886,0.00033505616
0,60.600845,0.049322333,66.455696,4672.664,1.2696676,5888.5166,0.00029697912,0.00023538552,5.1733265,1057.8346,0.86023664,0.9230769,0.094340734,0.94233596,4411.748,0.00022221784
0,46.53867,0.04030986,308.25085,1656.7076,1.7857666,2053.1946,0.67947763,0.087033704,5.5212417,943.4071,0.8183396,0.8652257,0.44055784,0.9216492,1568.2212,0.051669046
0,31.395613,0.027179759,479.50488,2332.1055,1.7549876,2741.775,0.68586034,0.07567056,5.9772477,957.01465,0.83007544,0.8656302,0.41550758,0.9261049,2240.3713,0.034386765
0,65.700455,0.05562978,34.100574,2086.3997,1.4326755,3014.2378,0.00073653355,0.00052735786,4.989361,949.45966,0.80234295,0.8870716,0.15575753,0.91512525,1904.4696,0.00048623828
0,71.09837,0.05944781,55.24758,2100.0232,1.3841529,2895.0095,0.0007964529,0.0006029445,5.038211,985.25836,0.8226577,0.89834136,0.14109339,0.92481244,1944.2446,0.0005648278
0,35.366047,0.03322753,606.9826,2473.836,2.5526245,2854.245,1.549879,0.11304747,5.9551325,832.32874,0.78741115,0.79309946,0.9468548,0.9029824,2386.731,0.04273762
0,37.60877,0.030025367,130.82126,2868.3958,1.2009704,3415.3948,0.00050448935,0.0004211901,5.696953,1117.4855,0.8913037,0.94110847,0.070139304,0.9559382,2748.9114,0.00040281532
0,37.232918,0.03431376,452.73172,2282.2358,2.3826063,2741.8523,1.3480003,0.11778457,5.9374013,815.74115,0.75952244,0.80743223,0.83256847,0.89209735,2181.9604,0.04319397
0,118.904015,0.13438185,4.466809,34.809975,3.3968859,124.65049,0.24834016,0.08573454,4.38316,460.3853,0.50272405,0.66468245,0.88981795,0.72052366,24.471045,0.06543458
0,32.435547,0.02624954,339.03076,2152.142,1.2966069,2515.6082,0.19695505,0.03859043,5.862486,1096.2275,0.8868812,0.9282205,0.13446401,0.9534839,2069.3545,0.023938099
0,49.099102,0.03986754,162.04318,2494.6016,1.2868657,3141.5627,0.08112062,0.02807814,5.374025,1072.6292,0.8694616,0.92550427,0.11551689,0.94620657,2352.9067,0.02556076
0,32.889446,0.025813073,148.6994,1680.6498,1.1420387,1941.1957,0.0012742464,0.0011316652,5.7174497,1173.0632,0.9203704,0.9571751,0.04969741,0.9683457,1622.6691,0.001099448
