no,feature1,feature2,corrcoef
2708,original_glcm_JointEntropy.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7832746637299804
2716,original_glcm_JointEntropy.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.777572778413661
2721,original_glcm_JointEntropy.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.7507473963233411
2722,original_glcm_JointEntropy.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.7694766185449646
2723,original_glcm_JointEntropy.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.7462961006887197
2724,original_glcm_JointEntropy.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.7131062282119394
2729,original_glcm_JointEntropy.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6520423497416581
2732,original_glcm_JointEntropy.nrrd,original_glszm_ZoneVariance.nrrd,0.6073854176839125
2741,original_glcm_MaximumProbability.nrrd,original_glcm_SumSquares.nrrd,0.6166313324557781
2743,original_glcm_MaximumProbability.nrrd,original_gldm_DependenceNonUniformity.nrrd,0.6959262461665325
2747,original_glcm_MaximumProbability.nrrd,original_gldm_GrayLevelVariance.nrrd,0.6320082055738776
2752,original_glcm_MaximumProbability.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.6772997547898478
2754,original_glcm_MaximumProbability.nrrd,original_gldm_SmallDependenceHighGrayLevelEmphasis.nrrd,0.741332477
2755,original_glcm_MaximumProbability.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.5213414290627559
2758,original_glcm_MaximumProbability.nrrd,original_glrlm_GrayLevelVariance.nrrd,0.634434563386836
2762,original_glcm_MaximumProbability.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.7028602751402737
2763,original_glcm_MaximumProbability.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.6720547659668353
2765,original_glcm_MaximumProbability.nrrd,original_glrlm_RunLengthNonUniformity.nrrd,0.7487848723202539
2770,original_glcm_MaximumProbability.nrrd,original_glrlm_ShortRunHighGrayLevelEmphasis.nrrd,0.7997313706240636
2771,original_glcm_MaximumProbability.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.6641607024233926
2772,original_glcm_MaximumProbability.nrrd,original_glszm_GrayLevelNonUniformity.nrrd,0.7888422529549498
2774,original_glcm_MaximumProbability.nrrd,original_glszm_GrayLevelVariance.nrrd,0.6619539995473569
2779,original_glcm_MaximumProbability.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.6043668036233691
2780,original_glcm_MaximumProbability.nrrd,original_glszm_SizeZoneNonUniformity.nrrd,0.6636979321620609
2783,original_glcm_MaximumProbability.nrrd,original_glszm_SmallAreaHighGrayLevelEmphasis.nrrd,0.7825824443247528
2784,original_glcm_MaximumProbability.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.5353872999872272
2787,original_glcm_MaximumProbability.nrrd,original_glszm_ZoneVariance.nrrd,0.797990248331105
2790,original_glcm_MaximumProbability.nrrd,original_ngtdm_Complexity.nrrd,0.5529046515591776
2791,original_glcm_MaximumProbability.nrrd,original_ngtdm_Contrast.nrrd,0.7390749092447327
2792,original_glcm_MaximumProbability.nrrd,original_ngtdm_Strength.nrrd,0.7535100217460925
2806,original_glcm_MCC.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7848893333732673
2809,original_glcm_MCC.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.6482703889454704
2817,original_glcm_MCC.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7795177634968499
2825,original_glcm_MCC.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7733434763037708
2830,original_glcm_MCC.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.7836391574402088
2831,original_glcm_MCC.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.796183397306895
2832,original_glcm_MCC.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.7802950720755241
2833,original_glcm_MCC.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.7092664490464505
2838,original_glcm_MCC.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6459648322563294
2841,original_glcm_MCC.nrrd,original_glszm_ZoneVariance.nrrd,0.6454075094455397
2859,original_glcm_SumAverage.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7459293210697522
2862,original_glcm_SumAverage.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.6145365973332457
2869,original_glcm_SumAverage.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.7624792820144615
2870,original_glcm_SumAverage.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7405510603593479
2878,original_glcm_SumAverage.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.734661926722054
2883,original_glcm_SumAverage.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.7601838674827871
2884,original_glcm_SumAverage.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.7955279552495625
2885,original_glcm_SumAverage.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.7329272837955554
2886,original_glcm_SumAverage.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.6706369948926887
2891,original_glcm_SumAverage.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6097268779066447
2894,original_glcm_SumAverage.nrrd,original_glszm_ZoneVariance.nrrd,0.620614918900165
2911,original_glcm_SumEntropy.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7915688600787695
2914,original_glcm_SumEntropy.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.6618022138746662
2922,original_glcm_SumEntropy.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7862425406342922
2930,original_glcm_SumEntropy.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7805579579584216
2935,original_glcm_SumEntropy.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.7514114824985593
2936,original_glcm_SumEntropy.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.7701385459046247
2937,original_glcm_SumEntropy.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.7484963518403729
2938,original_glcm_SumEntropy.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.7162532660401703
2943,original_glcm_SumEntropy.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6553080860743936
2946,original_glcm_SumEntropy.nrrd,original_glszm_ZoneVariance.nrrd,0.6080832075895263
2955,original_glcm_SumSquares.nrrd,original_gldm_DependenceVariance.nrrd,0.7185956982245907
2956,original_glcm_SumSquares.nrrd,original_gldm_GrayLevelNonUniformity.nrrd,0.7830291455932733
2959,original_glcm_SumSquares.nrrd,original_gldm_LargeDependenceEmphasis.nrrd,0.7379024145347096
2961,original_glcm_SumSquares.nrrd,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,0.7058591182893245
2962,original_glcm_SumSquares.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7462958982864959
2965,original_glcm_SumSquares.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.6801673107501173
2966,original_glcm_SumSquares.nrrd,original_glrlm_GrayLevelNonUniformity.nrrd,0.7898050203088611
2967,original_glcm_SumSquares.nrrd,original_glrlm_GrayLevelNonUniformityNormalized.nrrd,0.7136764500563415
2972,original_glcm_SumSquares.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.7491300557097381
2973,original_glcm_SumSquares.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7427358889877081
2978,original_glcm_SumSquares.nrrd,original_glrlm_RunVariance.nrrd,0.7367760133693777
2981,original_glcm_SumSquares.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7406654387397579
2983,original_glcm_SumSquares.nrrd,original_glszm_GrayLevelNonUniformityNormalized.nrrd,0.7290256922812912
2986,original_glcm_SumSquares.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.5233411373689814
2987,original_glcm_SumSquares.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.5872402282141361
2988,original_glcm_SumSquares.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.5324010490122434
2989,original_glcm_SumSquares.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.6920260660733234
2994,original_glcm_SumSquares.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6562297737610766
2997,original_glcm_SumSquares.nrrd,original_glszm_ZoneVariance.nrrd,0.3855171923564482
2998,original_glcm_SumSquares.nrrd,original_ngtdm_Busyness.nrrd,0.7711070873071418
2999,original_glcm_SumSquares.nrrd,original_ngtdm_Coarseness.nrrd,0.6926082772762172
3012,original_gldm_DependenceEntropy.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7879910156985246
3015,original_gldm_DependenceEntropy.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.653753287377324
3023,original_gldm_DependenceEntropy.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7825914207001889
3031,original_gldm_DependenceEntropy.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7766113428485383
3036,original_gldm_DependenceEntropy.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.771574898880559
3037,original_gldm_DependenceEntropy.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.7868681413383124
3038,original_gldm_DependenceEntropy.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.7666883860021187
3039,original_gldm_DependenceEntropy.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.7118853271602112
3044,original_gldm_DependenceEntropy.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6493359598447942
3047,original_gldm_DependenceEntropy.nrrd,original_glszm_ZoneVariance.nrrd,0.6309484626656834
3060,original_gldm_DependenceNonUniformity.nrrd,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,0.769344220733397
3061,original_gldm_DependenceNonUniformity.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7357681956128157
3064,original_gldm_DependenceNonUniformity.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.6369273437744161
3071,original_gldm_DependenceNonUniformity.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.7447813692603106
3072,original_gldm_DependenceNonUniformity.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7310617200988441
3080,original_gldm_DependenceNonUniformity.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7271554770988262
3085,original_gldm_DependenceNonUniformity.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.6228394151370474
3086,original_gldm_DependenceNonUniformity.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.6687025416048641
3087,original_gldm_DependenceNonUniformity.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.6092693743916302
3088,original_gldm_DependenceNonUniformity.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.6685204903581332
3093,original_gldm_DependenceNonUniformity.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6203321604659934
3096,original_gldm_DependenceNonUniformity.nrrd,original_glszm_ZoneVariance.nrrd,0.4804574318692972
3098,original_gldm_DependenceNonUniformity.nrrd,original_ngtdm_Coarseness.nrrd,0.7212460727136714
3112,original_gldm_DependenceNonUniformityNormalized.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.6842452370438707
3120,original_gldm_DependenceNonUniformityNormalized.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7956786170642031
3128,original_gldm_DependenceNonUniformityNormalized.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7908854858869788
3133,original_gldm_DependenceNonUniformityNormalized.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.6887277250186141
3134,original_gldm_DependenceNonUniformityNormalized.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.7118511593281656
3135,original_gldm_DependenceNonUniformityNormalized.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.6936037429161734
3136,original_gldm_DependenceNonUniformityNormalized.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.727318697988081
3141,original_gldm_DependenceNonUniformityNormalized.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6708958732595471
3144,original_gldm_DependenceNonUniformityNormalized.nrrd,original_glszm_ZoneVariance.nrrd,0.5389989921419044
3151,original_gldm_DependenceVariance.nrrd,original_gldm_GrayLevelVariance.nrrd,0.73306487315288
3156,original_gldm_DependenceVariance.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7108739812311657
3159,original_gldm_DependenceVariance.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.555151506354815
3162,original_gldm_DependenceVariance.nrrd,original_glrlm_GrayLevelVariance.nrrd,0.7354426801623132
3166,original_gldm_DependenceVariance.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.7361787797543202
3167,original_gldm_DependenceVariance.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7056524606553708
3175,original_gldm_DependenceVariance.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.6978007291736243
3178,original_gldm_DependenceVariance.nrrd,original_glszm_GrayLevelVariance.nrrd,0.761759187973083
3183,original_gldm_DependenceVariance.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.6378114539013487
3184,original_gldm_DependenceVariance.nrrd,original_glszm_SizeZoneNonUniformity.nrrd,0.774002545096439
3188,original_gldm_DependenceVariance.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.5693883967762646
3194,original_gldm_DependenceVariance.nrrd,original_ngtdm_Complexity.nrrd,0.6500268609679162
3197,original_gldm_GrayLevelNonUniformity.nrrd,original_gldm_GrayLevelVariance.nrrd,0.7937758766852889
3202,original_gldm_GrayLevelNonUniformity.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7203893164857124
3205,original_gldm_GrayLevelNonUniformity.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.5779298746656406
3208,original_gldm_GrayLevelNonUniformity.nrrd,original_glrlm_GrayLevelVariance.nrrd,0.7962144105336267
3212,original_gldm_GrayLevelNonUniformity.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.7404770432258341
3213,original_gldm_GrayLevelNonUniformity.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7149976750367457
3221,original_gldm_GrayLevelNonUniformity.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7082826216312829
3229,original_gldm_GrayLevelNonUniformity.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.6455193814211144
3234,original_gldm_GrayLevelNonUniformity.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.5813614194077101
3237,original_gldm_GrayLevelNonUniformity.nrrd,original_glszm_ZoneVariance.nrrd,0.7205561380713866
3239,original_gldm_GrayLevelNonUniformity.nrrd,original_ngtdm_Coarseness.nrrd,0.7920155891811346
3240,original_gldm_GrayLevelNonUniformity.nrrd,original_ngtdm_Complexity.nrrd,0.7644507715941466
3244,original_gldm_GrayLevelVariance.nrrd,original_gldm_LargeDependenceEmphasis.nrrd,0.7519221937162449
3246,original_gldm_GrayLevelVariance.nrrd,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,0.7193347722762733
3247,original_gldm_GrayLevelVariance.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7525190431801987
3250,original_gldm_GrayLevelVariance.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.6827137155499645
3252,original_gldm_GrayLevelVariance.nrrd,original_glrlm_GrayLevelNonUniformityNormalized.nrrd,0.727736826581872
3257,original_gldm_GrayLevelVariance.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.7560182366623921
3258,original_gldm_GrayLevelVariance.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.748839529789807
3263,original_gldm_GrayLevelVariance.nrrd,original_glrlm_RunVariance.nrrd,0.750796790549233
3266,original_gldm_GrayLevelVariance.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7465705320985575
3268,original_gldm_GrayLevelVariance.nrrd,original_glszm_GrayLevelNonUniformityNormalized.nrrd,0.7422156770428747
3271,original_gldm_GrayLevelVariance.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.5384943915986913
3272,original_gldm_GrayLevelVariance.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.6008576446674523
3273,original_gldm_GrayLevelVariance.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.5465222344981223
3274,original_gldm_GrayLevelVariance.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.6967517208368608
3279,original_gldm_GrayLevelVariance.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6593812671253811
3282,original_gldm_GrayLevelVariance.nrrd,original_glszm_ZoneVariance.nrrd,0.4003461909006922
3283,original_gldm_GrayLevelVariance.nrrd,original_ngtdm_Busyness.nrrd,0.7809562510115295
3284,original_gldm_GrayLevelVariance.nrrd,original_ngtdm_Coarseness.nrrd,0.7060495639718795
3291,original_gldm_HighGrayLevelEmphasis.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.6967045913872465
3294,original_gldm_HighGrayLevelEmphasis.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.5750264007425957
3301,original_gldm_HighGrayLevelEmphasis.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.7115596974276127
3302,original_gldm_HighGrayLevelEmphasis.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.6915488351051436
3310,original_gldm_HighGrayLevelEmphasis.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.6861408286159776
3315,original_gldm_HighGrayLevelEmphasis.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.7198430105307754
3316,original_gldm_HighGrayLevelEmphasis.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.7793725832244576
3317,original_gldm_HighGrayLevelEmphasis.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.6734952476809745
3318,original_gldm_HighGrayLevelEmphasis.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.6246854332911557
3323,original_gldm_HighGrayLevelEmphasis.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.5682149036379784
3326,original_gldm_HighGrayLevelEmphasis.nrrd,original_glszm_ZoneVariance.nrrd,0.5822080022840608
3334,original_gldm_LargeDependenceEmphasis.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.7247741070106
3337,original_gldm_LargeDependenceEmphasis.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.5655909062291434
3340,original_gldm_LargeDependenceEmphasis.nrrd,original_glrlm_GrayLevelVariance.nrrd,0.7541370820517166
3344,original_gldm_LargeDependenceEmphasis.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.7498790413966774
3345,original_gldm_LargeDependenceEmphasis.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.7192470025663354
3353,original_gldm_LargeDependenceEmphasis.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.7113395535600949
3356,original_gldm_LargeDependenceEmphasis.nrrd,original_glszm_GrayLevelVariance.nrrd,0.7795301060329068
3361,original_gldm_LargeDependenceEmphasis.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.6480382875878946
3362,original_gldm_LargeDependenceEmphasis.nrrd,original_glszm_SizeZoneNonUniformity.nrrd,0.7956667695713002
3366,original_gldm_LargeDependenceEmphasis.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.5774840894383267
3372,original_gldm_LargeDependenceEmphasis.nrrd,original_ngtdm_Complexity.nrrd,0.6699949632059147
3376,original_gldm_LargeDependenceHighGrayLevelEmphasis.nrrd,original_gldm_LowGrayLevelEmphasis.nrrd,0.6671272945612502
3379,original_gldm_LargeDependenceHighGrayLevelEmphasis.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.5232305394369651
3386,original_gldm_LargeDependenceHighGrayLevelEmphasis.nrrd,original_glrlm_LongRunLowGrayLevelEmphasis.nrrd,0.6890231399048035
3387,original_gldm_LargeDependenceHighGrayLevelEmphasis.nrrd,original_glrlm_LowGrayLevelRunEmphasis.nrrd,0.6619121601145082
3395,original_gldm_LargeDependenceHighGrayLevelEmphasis.nrrd,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,0.654855536248638
3402,original_gldm_LargeDependenceHighGrayLevelEmphasis.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.7961066277889841
3403,original_gldm_LargeDependenceHighGrayLevelEmphasis.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.594643051502401
3408,original_gldm_LargeDependenceHighGrayLevelEmphasis.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.5306336996860475
3411,original_gldm_LargeDependenceHighGrayLevelEmphasis.nrrd,original_glszm_ZoneVariance.nrrd,0.7514672086023384
3414,original_gldm_LargeDependenceHighGrayLevelEmphasis.nrrd,original_ngtdm_Complexity.nrrd,0.7212620240116968
3419,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,original_gldm_SmallDependenceHighGrayLevelEmphasis.nrrd,0.7539448532492725
3420,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,original_gldm_SmallDependenceLowGrayLevelEmphasis.nrrd,0.7256505052729638
3423,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,original_glrlm_GrayLevelVariance.nrrd,0.72203186582283
3435,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,original_glrlm_ShortRunHighGrayLevelEmphasis.nrrd,0.7999570217286497
3439,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,original_glszm_GrayLevelVariance.nrrd,0.7530290824218066
3442,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.791665009825265
3444,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.7982140994303745
3445,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,original_glszm_SizeZoneNonUniformity.nrrd,0.7402923229987775
3448,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,original_glszm_SmallAreaHighGrayLevelEmphasis.nrrd,0.788374043214539
3449,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.7335137940953522
3452,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,original_glszm_ZoneVariance.nrrd,0.7388848699759488
3455,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,original_ngtdm_Complexity.nrrd,0.6594004797764774
3456,original_gldm_LargeDependenceLowGrayLevelEmphasis.nrrd,original_ngtdm_Contrast.nrrd,0.794606504717492
3459,original_gldm_LowGrayLevelEmphasis.nrrd,original_gldm_SmallDependenceHighGrayLevelEmphasis.nrrd,0.6934253641214623
3461,original_gldm_LowGrayLevelEmphasis.nrrd,original_glrlm_GrayLevelNonUniformity.nrrd,0.7231584237904004
3462,original_gldm_LowGrayLevelEmphasis.nrrd,original_glrlm_GrayLevelNonUniformityNormalized.nrrd,0.7390323705388231
3463,original_gldm_LowGrayLevelEmphasis.nrrd,original_glrlm_GrayLevelVariance.nrrd,0.7552068923606765
3464,original_gldm_LowGrayLevelEmphasis.nrrd,original_glrlm_HighGrayLevelRunEmphasis.nrrd,0.6966264417475392
3465,original_gldm_LowGrayLevelEmphasis.nrrd,original_glrlm_LongRunEmphasis.nrrd,0.7841292775445319
3466,original_gldm_LowGrayLevelEmphasis.nrrd,original_glrlm_LongRunHighGrayLevelEmphasis.nrrd,0.6960501064694096
3469,original_gldm_LowGrayLevelEmphasis.nrrd,original_glrlm_RunEntropy.nrrd,0.7919398736197062
3470,original_gldm_LowGrayLevelEmphasis.nrrd,original_glrlm_RunLengthNonUniformity.nrrd,0.7370018561690342
3471,original_gldm_LowGrayLevelEmphasis.nrrd,original_glrlm_RunLengthNonUniformityNormalized.nrrd,0.7909815908707273
3472,original_gldm_LowGrayLevelEmphasis.nrrd,original_glrlm_RunPercentage.nrrd,0.7898183806928524
3473,original_gldm_LowGrayLevelEmphasis.nrrd,original_glrlm_RunVariance.nrrd,0.7258305866758579
3474,original_gldm_LowGrayLevelEmphasis.nrrd,original_glrlm_ShortRunEmphasis.nrrd,0.7895325730869657
3475,original_gldm_LowGrayLevelEmphasis.nrrd,original_glrlm_ShortRunHighGrayLevelEmphasis.nrrd,0.6967051163788425
3477,original_gldm_LowGrayLevelEmphasis.nrrd,original_glszm_GrayLevelNonUniformity.nrrd,0.7404306205910433
3478,original_gldm_LowGrayLevelEmphasis.nrrd,original_glszm_GrayLevelNonUniformityNormalized.nrrd,0.7419550343278427
3479,original_gldm_LowGrayLevelEmphasis.nrrd,original_glszm_GrayLevelVariance.nrrd,0.7838212355836073
3480,original_gldm_LowGrayLevelEmphasis.nrrd,original_glszm_HighGrayLevelZoneEmphasis.nrrd,0.6953921021717023
3481,original_gldm_LowGrayLevelEmphasis.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.5647662746916939
3482,original_gldm_LowGrayLevelEmphasis.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.5368476427673964
3483,original_gldm_LowGrayLevelEmphasis.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.7064534316056337
3485,original_gldm_LowGrayLevelEmphasis.nrrd,original_glszm_SizeZoneNonUniformity.nrrd,0.7317067328516719
3487,original_gldm_LowGrayLevelEmphasis.nrrd,original_glszm_SmallAreaEmphasis.nrrd,0.7958141515908137
3488,original_gldm_LowGrayLevelEmphasis.nrrd,original_glszm_SmallAreaHighGrayLevelEmphasis.nrrd,0.6953058976605621
3490,original_gldm_LowGrayLevelEmphasis.nrrd,original_glszm_ZoneEntropy.nrrd,0.7893232660256264
3491,original_gldm_LowGrayLevelEmphasis.nrrd,original_glszm_ZonePercentage.nrrd,0.7997358008481311
3492,original_gldm_LowGrayLevelEmphasis.nrrd,original_glszm_ZoneVariance.nrrd,0.4492216685605552
3493,original_gldm_LowGrayLevelEmphasis.nrrd,original_ngtdm_Busyness.nrrd,0.7299454954123702
3494,original_gldm_LowGrayLevelEmphasis.nrrd,original_ngtdm_Coarseness.nrrd,0.7013717280903244
3495,original_gldm_LowGrayLevelEmphasis.nrrd,original_ngtdm_Complexity.nrrd,0.7556560779297813
3496,original_gldm_LowGrayLevelEmphasis.nrrd,original_ngtdm_Contrast.nrrd,0.7829234921869733
